<<<<<<< HEAD
row_id,timestamp,source,event_type,severity,raw_fields,source_file,source_row
N115,2026-09-01T11:18:42,192.168.1.25,login,info,"{""bytes"":970,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-05"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 11:18:42"",""username"":""employee05""}",normal_baseline.csv,115
N116,2026-09-01T12:25:55,192.168.1.26,network_request,info,"{""bytes"":1725,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-06"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 12:25:55"",""username"":""employee06""}",normal_baseline.csv,116
N117,2026-09-01T13:32:08,192.168.1.27,file_access,info,"{""bytes"":1560,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-07"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 13:32:08"",""username"":""employee07""}",normal_baseline.csv,117
N118,2026-09-01T14:39:21,192.168.1.28,login,info,"{""bytes"":1075,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-08"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 14:39:21"",""username"":""employee08""}",normal_baseline.csv,118
N119,2026-09-01T15:46:34,192.168.1.29,network_request,info,"{""bytes"":1830,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-09"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 15:46:34"",""username"":""employee09""}",normal_baseline.csv,119
N120,2026-09-01T16:53:47,192.168.1.30,file_access,info,"{""bytes"":1665,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-10"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 16:53:47"",""username"":""employee10""}",normal_baseline.csv,120
N121,2026-09-01T09:00:00,192.168.1.21,login,info,"{""bytes"":1180,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-01"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 09:00:00"",""username"":""employee01""}",normal_baseline.csv,121
N122,2026-09-01T10:07:13,192.168.1.22,network_request,info,"{""bytes"":1935,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-02"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 10:07:13"",""username"":""employee02""}",normal_baseline.csv,122
N123,2026-09-01T11:14:26,192.168.1.23,file_access,info,"{""bytes"":1770,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-03"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 11:14:26"",""username"":""employee03""}",normal_baseline.csv,123
N124,2026-09-01T12:21:39,192.168.1.24,login,info,"{""bytes"":1285,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-04"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 12:21:39"",""username"":""employee04""}",normal_baseline.csv,124
N125,2026-09-01T13:28:52,192.168.1.25,network_request,info,"{""bytes"":2040,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-05"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 13:28:52"",""username"":""employee05""}",normal_baseline.csv,125
N126,2026-09-01T14:35:05,192.168.1.26,file_access,info,"{""bytes"":1000,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-06"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 14:35:05"",""username"":""employee06""}",normal_baseline.csv,126
N127,2026-09-01T15:42:18,192.168.1.27,login,info,"{""bytes"":515,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-07"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 15:42:18"",""username"":""employee07""}",normal_baseline.csv,127
N128,2026-09-01T16:49:31,192.168.1.28,network_request,info,"{""bytes"":1270,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-08"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 16:49:31"",""username"":""employee08""}",normal_baseline.csv,128
N129,2026-09-01T09:56:44,192.168.1.29,file_access,info,"{""bytes"":1105,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-09"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 09:56:44"",""username"":""employee09""}",normal_baseline.csv,129
N130,2026-09-01T10:03:57,192.168.1.30,login,info,"{""bytes"":620,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-10"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 10:03:57"",""username"":""employee10""}",normal_baseline.csv,130
N131,2026-09-01T11:10:10,192.168.1.21,network_request,info,"{""bytes"":1375,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-01"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 11:10:10"",""username"":""employee01""}",normal_baseline.csv,131
N132,2026-09-01T12:17:23,192.168.1.22,file_access,info,"{""bytes"":1210,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-02"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 12:17:23"",""username"":""employee02""}",normal_baseline.csv,132
N133,2026-09-01T13:24:36,192.168.1.23,login,info,"{""bytes"":725,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-03"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 13:24:36"",""username"":""employee03""}",normal_baseline.csv,133
N134,2026-09-01T14:31:49,192.168.1.24,network_request,info,"{""bytes"":1480,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-04"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 14:31:49"",""username"":""employee04""}",normal_baseline.csv,134
N135,2026-09-01T15:38:02,192.168.1.25,file_access,info,"{""bytes"":1315,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-05"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 15:38:02"",""username"":""employee05""}",normal_baseline.csv,135
N136,2026-09-01T16:45:15,192.168.1.26,login,info,"{""bytes"":830,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-06"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 16:45:15"",""username"":""employee06""}",normal_baseline.csv,136
N137,2026-09-01T09:52:28,192.168.1.27,network_request,info,"{""bytes"":1585,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-07"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 09:52:28"",""username"":""employee07""}",normal_baseline.csv,137
N138,2026-09-01T10:59:41,192.168.1.28,file_access,info,"{""bytes"":1420,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-08"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 10:59:41"",""username"":""employee08""}",normal_baseline.csv,138
N139,2026-09-01T11:06:54,192.168.1.29,login,info,"{""bytes"":935,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-09"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 11:06:54"",""username"":""employee09""}",normal_baseline.csv,139
N140,2026-09-01T12:13:07,192.168.1.30,network_request,info,"{""bytes"":1690,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-10"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 12:13:07"",""username"":""employee10""}",normal_baseline.csv,140
N141,2026-09-01T13:20:20,192.168.1.21,file_access,info,"{""bytes"":1525,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-01"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 13:20:20"",""username"":""employee01""}",normal_baseline.csv,141
N142,2026-09-01T14:27:33,192.168.1.22,login,info,"{""bytes"":1040,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-02"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 14:27:33"",""username"":""employee02""}",normal_baseline.csv,142
N143,2026-09-01T15:34:46,192.168.1.23,network_request,info,"{""bytes"":1795,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-03"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 15:34:46"",""username"":""employee03""}",normal_baseline.csv,143
N144,2026-09-01T16:41:59,192.168.1.24,file_access,info,"{""bytes"":1630,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-04"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 16:41:59"",""username"":""employee04""}",normal_baseline.csv,144
N145,2026-09-01T09:48:12,192.168.1.25,login,info,"{""bytes"":1145,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-05"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 09:48:12"",""username"":""employee05""}",normal_baseline.csv,145
N146,2026-09-01T10:55:25,192.168.1.26,network_request,info,"{""bytes"":1900,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-06"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 10:55:25"",""username"":""employee06""}",normal_baseline.csv,146
N147,2026-09-01T11:02:38,192.168.1.27,file_access,info,"{""bytes"":1735,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-07"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 11:02:38"",""username"":""employee07""}",normal_baseline.csv,147
N148,2026-09-01T12:09:51,192.168.1.28,login,info,"{""bytes"":1250,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-08"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 12:09:51"",""username"":""employee08""}",normal_baseline.csv,148
N149,2026-09-01T13:16:04,192.168.1.29,network_request,info,"{""bytes"":2005,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-09"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 13:16:04"",""username"":""employee09""}",normal_baseline.csv,149
N150,2026-09-01T14:23:17,192.168.1.30,file_access,info,"{""bytes"":1840,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-10"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 14:23:17"",""username"":""employee10""}",normal_baseline.csv,150
N151,2026-09-01T15:30:30,192.168.1.21,login,info,"{""bytes"":480,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-01"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 15:30:30"",""username"":""employee01""}",normal_baseline.csv,151
N152,2026-09-01T16:37:43,192.168.1.22,network_request,info,"{""bytes"":1235,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-02"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 16:37:43"",""username"":""employee02""}",normal_baseline.csv,152
N153,2026-09-01T09:44:56,192.168.1.23,file_access,info,"{""bytes"":1070,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-03"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 09:44:56"",""username"":""employee03""}",normal_baseline.csv,153
N154,2026-09-01T10:51:09,192.168.1.24,login,info,"{""bytes"":585,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-04"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 10:51:09"",""username"":""employee04""}",normal_baseline.csv,154
N155,2026-09-01T11:58:22,192.168.1.25,network_request,info,"{""bytes"":1340,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-05"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 11:58:22"",""username"":""employee05""}",normal_baseline.csv,155
N156,2026-09-01T12:05:35,192.168.1.26,file_access,info,"{""bytes"":1175,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-06"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 12:05:35"",""username"":""employee06""}",normal_baseline.csv,156
N157,2026-09-01T13:12:48,192.168.1.27,login,info,"{""bytes"":690,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-07"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 13:12:48"",""username"":""employee07""}",normal_baseline.csv,157
N158,2026-09-01T14:19:01,192.168.1.28,network_request,info,"{""bytes"":1445,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-08"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 14:19:01"",""username"":""employee08""}",normal_baseline.csv,158
N159,2026-09-01T15:26:14,192.168.1.29,file_access,info,"{""bytes"":1280,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-09"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 15:26:14"",""username"":""employee09""}",normal_baseline.csv,159
N160,2026-09-01T16:33:27,192.168.1.30,login,info,"{""bytes"":795,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-10"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 16:33:27"",""username"":""employee10""}",normal_baseline.csv,160
N161,2026-09-01T09:40:40,192.168.1.21,network_request,info,"{""bytes"":1550,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-01"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 09:40:40"",""username"":""employee01""}",normal_baseline.csv,161
N162,2026-09-01T10:47:53,192.168.1.22,file_access,info,"{""bytes"":1385,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-02"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 10:47:53"",""username"":""employee02""}",normal_baseline.csv,162
N163,2026-09-01T11:54:06,192.168.1.23,login,info,"{""bytes"":900,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-03"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 11:54:06"",""username"":""employee03""}",normal_baseline.csv,163
N164,2026-09-01T12:01:19,192.168.1.24,network_request,info,"{""bytes"":1655,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-04"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 12:01:19"",""username"":""employee04""}",normal_baseline.csv,164
N165,2026-09-01T13:08:32,192.168.1.25,file_access,info,"{""bytes"":1490,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-05"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 13:08:32"",""username"":""employee05""}",normal_baseline.csv,165
N166,2026-09-01T14:15:45,192.168.1.26,login,info,"{""bytes"":1005,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-06"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 14:15:45"",""username"":""employee06""}",normal_baseline.csv,166
N167,2026-09-01T15:22:58,192.168.1.27,network_request,info,"{""bytes"":1760,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-07"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 15:22:58"",""username"":""employee07""}",normal_baseline.csv,167
N168,2026-09-01T16:29:11,192.168.1.28,file_access,info,"{""bytes"":1595,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-08"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 16:29:11"",""username"":""employee08""}",normal_baseline.csv,168
N169,2026-09-01T09:36:24,192.168.1.29,login,info,"{""bytes"":1110,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-09"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 09:36:24"",""username"":""employee09""}",normal_baseline.csv,169
N170,2026-09-01T10:43:37,192.168.1.30,network_request,info,"{""bytes"":1865,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-10"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 10:43:37"",""username"":""employee10""}",normal_baseline.csv,170
N171,2026-09-01T11:50:50,192.168.1.21,file_access,info,"{""bytes"":1700,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-01"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 11:50:50"",""username"":""employee01""}",normal_baseline.csv,171
N172,2026-09-01T12:57:03,192.168.1.22,login,info,"{""bytes"":1215,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-02"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 12:57:03"",""username"":""employee02""}",normal_baseline.csv,172
N173,2026-09-01T13:04:16,192.168.1.23,network_request,info,"{""bytes"":1970,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-03"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 13:04:16"",""username"":""employee03""}",normal_baseline.csv,173
N174,2026-09-01T14:11:29,192.168.1.24,file_access,info,"{""bytes"":1805,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-04"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 14:11:29"",""username"":""employee04""}",normal_baseline.csv,174
N175,2026-09-01T15:18:42,192.168.1.25,login,info,"{""bytes"":1320,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-05"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 15:18:42"",""username"":""employee05""}",normal_baseline.csv,175
N176,2026-09-01T16:25:55,192.168.1.26,network_request,info,"{""bytes"":1200,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-06"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 16:25:55"",""username"":""employee06""}",normal_baseline.csv,176
N177,2026-09-01T09:32:08,192.168.1.27,file_access,info,"{""bytes"":1035,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-07"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 09:32:08"",""username"":""employee07""}",normal_baseline.csv,177
N178,2026-09-01T10:39:21,192.168.1.28,login,info,"{""bytes"":550,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-08"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 10:39:21"",""username"":""employee08""}",normal_baseline.csv,178
N179,2026-09-01T11:46:34,192.168.1.29,network_request,info,"{""bytes"":1305,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-09"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 11:46:34"",""username"":""employee09""}",normal_baseline.csv,179
N180,2026-09-01T12:53:47,192.168.1.30,file_access,info,"{""bytes"":1140,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-10"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 12:53:47"",""username"":""employee10""}",normal_baseline.csv,180
N181,2026-09-01T13:00:00,192.168.1.21,login,info,"{""bytes"":655,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-01"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 13:00:00"",""username"":""employee01""}",normal_baseline.csv,181
N182,2026-09-01T14:07:13,192.168.1.22,network_request,info,"{""bytes"":1410,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-02"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 14:07:13"",""username"":""employee02""}",normal_baseline.csv,182
N183,2026-09-01T15:14:26,192.168.1.23,file_access,info,"{""bytes"":1245,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-03"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 15:14:26"",""username"":""employee03""}",normal_baseline.csv,183
N184,2026-09-01T16:21:39,192.168.1.24,login,info,"{""bytes"":760,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-04"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 16:21:39"",""username"":""employee04""}",normal_baseline.csv,184
N185,2026-09-01T09:28:52,192.168.1.25,network_request,info,"{""bytes"":1515,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-05"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 09:28:52"",""username"":""employee05""}",normal_baseline.csv,185
N186,2026-09-01T10:35:05,192.168.1.26,file_access,info,"{""bytes"":1350,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-06"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 10:35:05"",""username"":""employee06""}",normal_baseline.csv,186
N187,2026-09-01T11:42:18,192.168.1.27,login,info,"{""bytes"":865,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-07"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 11:42:18"",""username"":""employee07""}",normal_baseline.csv,187
N188,2026-09-01T12:49:31,192.168.1.28,network_request,info,"{""bytes"":1620,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-08"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 12:49:31"",""username"":""employee08""}",normal_baseline.csv,188
N189,2026-09-01T13:56:44,192.168.1.29,file_access,info,"{""bytes"":1455,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-09"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 13:56:44"",""username"":""employee09""}",normal_baseline.csv,189
N190,2026-09-01T14:03:57,192.168.1.30,login,info,"{""bytes"":970,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-10"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 14:03:57"",""username"":""employee10""}",normal_baseline.csv,190
N191,2026-09-01T15:10:10,192.168.1.21,network_request,info,"{""bytes"":1725,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-01"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 15:10:10"",""username"":""employee01""}",normal_baseline.csv,191
N192,2026-09-01T16:17:23,192.168.1.22,file_access,info,"{""bytes"":1560,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-02"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 16:17:23"",""username"":""employee02""}",normal_baseline.csv,192
N193,2026-09-01T09:24:36,192.168.1.23,login,info,"{""bytes"":1075,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-03"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 09:24:36"",""username"":""employee03""}",normal_baseline.csv,193
N194,2026-09-01T10:31:49,192.168.1.24,network_request,info,"{""bytes"":1830,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-04"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 10:31:49"",""username"":""employee04""}",normal_baseline.csv,194
N195,2026-09-01T11:38:02,192.168.1.25,file_access,info,"{""bytes"":1665,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-05"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 11:38:02"",""username"":""employee05""}",normal_baseline.csv,195
N196,2026-09-01T12:45:15,192.168.1.26,login,info,"{""bytes"":1180,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-06"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 12:45:15"",""username"":""employee06""}",normal_baseline.csv,196
N197,2026-09-01T13:52:28,192.168.1.27,network_request,info,"{""bytes"":1935,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-07"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 13:52:28"",""username"":""employee07""}",normal_baseline.csv,197
N198,2026-09-01T14:59:41,192.168.1.28,file_access,info,"{""bytes"":1770,""dest_ip"":""10.0.0.15"",""device"":""Office-Laptop-08"",""message"":""Normal file access"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 14:59:41"",""username"":""employee08""}",normal_baseline.csv,198
N199,2026-09-01T15:06:54,192.168.1.29,login,info,"{""bytes"":1285,""dest_ip"":""10.0.0.10"",""device"":""Office-Laptop-09"",""message"":""Normal login"",""protocol"":""HTTPS"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 15:06:54"",""username"":""employee09""}",normal_baseline.csv,199
N200,2026-09-01T16:13:07,192.168.1.30,network_request,info,"{""bytes"":2040,""dest_ip"":""10.0.0.20"",""device"":""Office-Laptop-10"",""message"":""Normal network request"",""protocol"":""TCP"",""status"":""SUCCESS"",""timestamp_raw"":""2026-09-01 16:13:07"",""username"":""employee10""}",normal_baseline.csv,200
