row_id,timestamp,source_ip,destination_ip,event_type,username,protocol,bytes,status,device,severity,message
D167,2026-09-01 16:03:35,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1080,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D168,2026-09-01 16:04:37,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1110,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D169,2026-09-01 16:05:39,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1140,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D170,2026-09-01 16:06:41,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1170,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D171,2026-09-01 16:07:43,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1200,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D172,2026-09-01 16:08:45,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1230,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D173,2026-09-01 16:09:47,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1260,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D174,2026-09-01 16:10:49,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1290,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D175,2026-09-01 16:11:51,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1320,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D176,2026-09-01 17:12:53,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1350,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D177,2026-09-01 17:13:55,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1380,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D178,2026-09-01 17:14:57,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1410,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D179,2026-09-01 17:15:59,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1440,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D180,2026-09-01 17:16:01,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1470,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D181,2026-09-01 17:17:03,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1500,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D182,2026-09-01 17:18:05,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1530,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D183,2026-09-01 17:19:07,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1560,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D184,2026-09-01 17:20:09,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1590,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D185,2026-09-01 17:21:11,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1620,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D186,2026-09-01 17:22:13,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1650,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D187,2026-09-01 17:23:15,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1680,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D188,2026-09-01 17:24:17,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1710,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D189,2026-09-01 17:25:19,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1740,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D190,2026-09-01 17:26:21,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1770,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D191,2026-09-01 17:27:23,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1800,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D192,2026-09-01 17:28:25,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1830,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D193,2026-09-01 17:29:27,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1860,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D194,2026-09-01 17:30:29,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1890,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D195,2026-09-01 17:31:31,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1920,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D196,2026-09-01 17:32:33,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,1950,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D197,2026-09-01 17:33:35,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,1980,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D198,2026-09-01 17:34:37,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,2010,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D199,2026-09-01 17:35:39,103.44.82.11,10.0.0.15,LOGIN,employee01,HTTPS,2040,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
D200,2026-09-01 17:36:41,103.44.82.11,10.0.0.15,FILE_ACCESS,employee01,HTTPS,2070,SUCCESS,Unknown-Android,HIGH,Employee account accessed from unrecognized device
