row_id,timestamp,source,event_type,severity,raw_fields,source_file,source_row
F072,2026-09-01T10:00:36,198.51.100.23,network_request,high,"{""bytes"": 60, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Port scan"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 23, ""device"": ""Unknown-Scanner"", ""message"": ""Connection attempt to port 23"", ""protocol"": ""TCP"", ""status"": ""NO_REPLY""}",demo_feed.csv,72
F073,2026-09-01T10:00:54,198.51.100.23,network_request,high,"{""bytes"": 60, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Port scan"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 25, ""device"": ""Unknown-Scanner"", ""message"": ""Connection attempt to port 25"", ""protocol"": ""TCP"", ""status"": ""NO_REPLY""}",demo_feed.csv,73
F074,2026-09-01T10:01:12,198.51.100.23,network_request,high,"{""bytes"": 60, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Port scan"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 53, ""device"": ""Unknown-Scanner"", ""message"": ""Connection attempt to port 53"", ""protocol"": ""TCP"", ""status"": ""NO_REPLY""}",demo_feed.csv,74
F075,2026-09-01T10:01:30,198.51.100.23,network_request,high,"{""bytes"": 60, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Port scan"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 80, ""device"": ""Unknown-Scanner"", ""message"": ""Connection attempt to port 80"", ""protocol"": ""TCP"", ""status"": ""NO_REPLY""}",demo_feed.csv,75
F076,2026-09-01T10:01:48,198.51.100.23,network_request,high,"{""bytes"": 60, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Port scan"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 110, ""device"": ""Unknown-Scanner"", ""message"": ""Connection attempt to port 110"", ""protocol"": ""TCP"", ""status"": ""NO_REPLY""}",demo_feed.csv,76
F077,2026-09-01T10:02:06,198.51.100.23,network_request,high,"{""bytes"": 60, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Port scan"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 143, ""device"": ""Unknown-Scanner"", ""message"": ""Connection attempt to port 143"", ""protocol"": ""TCP"", ""status"": ""NO_REPLY""}",demo_feed.csv,77
F078,2026-09-01T10:02:24,198.51.100.23,network_request,high,"{""bytes"": 60, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Port scan"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""Unknown-Scanner"", ""message"": ""Connection attempt to port 443"", ""protocol"": ""TCP"", ""status"": ""NO_REPLY""}",demo_feed.csv,78
F079,2026-09-01T10:02:42,198.51.100.23,network_request,high,"{""bytes"": 60, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Port scan"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 445, ""device"": ""Unknown-Scanner"", ""message"": ""Connection attempt to port 445"", ""protocol"": ""TCP"", ""status"": ""NO_REPLY""}",demo_feed.csv,79
F080,2026-09-01T10:03:00,198.51.100.23,network_request,high,"{""bytes"": 60, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Port scan"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 3306, ""device"": ""Unknown-Scanner"", ""message"": ""Connection attempt to port 3306"", ""protocol"": ""TCP"", ""status"": ""NO_REPLY""}",demo_feed.csv,80
F081,2026-09-01T10:03:18,198.51.100.23,network_request,high,"{""bytes"": 60, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Port scan"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 3389, ""device"": ""Unknown-Scanner"", ""message"": ""Connection attempt to port 3389"", ""protocol"": ""TCP"", ""status"": ""NO_REPLY""}",demo_feed.csv,81
F082,2026-09-01T10:03:36,198.51.100.23,network_request,high,"{""bytes"": 60, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Port scan"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 5432, ""device"": ""Unknown-Scanner"", ""message"": ""Connection attempt to port 5432"", ""protocol"": ""TCP"", ""status"": ""NO_REPLY""}",demo_feed.csv,82
F083,2026-09-01T10:03:54,198.51.100.23,network_request,high,"{""bytes"": 60, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Port scan"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 8080, ""device"": ""Unknown-Scanner"", ""message"": ""Connection attempt to port 8080"", ""protocol"": ""TCP"", ""status"": ""NO_REPLY""}",demo_feed.csv,83
F084,2026-09-01T10:20:00,192.168.1.21,http_request,info,"{""bytes"": 420, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,84
F085,2026-09-01T10:21:13,192.168.1.22,login_success,info,"{""bytes"": 457, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,85
F086,2026-09-01T10:22:26,192.168.1.23,file_access,info,"{""bytes"": 494, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""DESK-EMP-03"", ""message"": ""Routine activity"", ""path"": ""/share/team/agenda.pdf"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee03""}",demo_feed.csv,86
F087,2026-09-01T10:23:39,192.168.1.24,http_request,info,"{""bytes"": 531, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""MOB-EMP-04"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee04""}",demo_feed.csv,87
F088,2026-09-01T10:24:52,192.168.1.21,logout,info,"{""bytes"": 568, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,88
F089,2026-09-01T10:25:05,192.168.1.22,http_request,info,"{""bytes"": 605, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,89
F090,2026-09-01T10:26:18,192.168.1.23,login_success,info,"{""bytes"": 642, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""DESK-EMP-03"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee03""}",demo_feed.csv,90
F091,2026-09-01T10:27:31,192.168.1.24,file_access,info,"{""bytes"": 679, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""MOB-EMP-04"", ""message"": ""Routine activity"", ""path"": ""/share/team/agenda.pdf"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee04""}",demo_feed.csv,91
F092,2026-09-01T10:28:44,192.168.1.21,http_request,info,"{""bytes"": 716, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,92
F093,2026-09-01T10:29:57,192.168.1.22,logout,info,"{""bytes"": 753, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,93
F094,2026-09-01T10:30:10,192.168.1.23,http_request,info,"{""bytes"": 790, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""DESK-EMP-03"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee03""}",demo_feed.csv,94
F095,2026-09-01T10:31:23,192.168.1.24,login_success,info,"{""bytes"": 827, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""MOB-EMP-04"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee04""}",demo_feed.csv,95
F096,2026-09-01T10:32:36,192.168.1.21,file_access,info,"{""bytes"": 864, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""path"": ""/share/team/agenda.pdf"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,96
F097,2026-09-01T10:33:49,192.168.1.22,http_request,info,"{""bytes"": 901, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,97
F098,2026-09-01T10:34:02,192.168.1.23,logout,info,"{""bytes"": 938, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""DESK-EMP-03"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee03""}",demo_feed.csv,98
F099,2026-09-01T10:35:15,192.168.1.24,http_request,info,"{""bytes"": 975, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""MOB-EMP-04"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee04""}",demo_feed.csv,99
F100,2026-09-01T11:00:00,192.168.1.55,network_request,high,"{""bytes"": 2400, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Lateral movement"", ""dest_ip"": ""10.0.0.11"", ""dest_port"": 445, ""message"": ""SMB session opened to 10.0.0.11"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""admin""}",demo_feed.csv,100
F101,2026-09-01T11:00:27,192.168.1.55,network_request,high,"{""bytes"": 2400, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Lateral movement"", ""dest_ip"": ""10.0.0.12"", ""dest_port"": 445, ""message"": ""SMB session opened to 10.0.0.12"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""admin""}",demo_feed.csv,101
F102,2026-09-01T11:00:54,192.168.1.55,network_request,high,"{""bytes"": 2400, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Lateral movement"", ""dest_ip"": ""10.0.0.13"", ""dest_port"": 445, ""message"": ""SMB session opened to 10.0.0.13"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""admin""}",demo_feed.csv,102
F103,2026-09-01T11:01:21,192.168.1.55,network_request,high,"{""bytes"": 2400, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Lateral movement"", ""dest_ip"": ""10.0.0.14"", ""dest_port"": 445, ""message"": ""SMB session opened to 10.0.0.14"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""admin""}",demo_feed.csv,103
F104,2026-09-01T11:01:48,192.168.1.55,network_request,high,"{""bytes"": 2400, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Lateral movement"", ""dest_ip"": ""10.0.0.15"", ""dest_port"": 445, ""message"": ""SMB session opened to 10.0.0.15"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""admin""}",demo_feed.csv,104
F105,2026-09-01T11:02:15,192.168.1.55,network_request,high,"{""bytes"": 2400, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Lateral movement"", ""dest_ip"": ""10.0.0.16"", ""dest_port"": 445, ""message"": ""SMB session opened to 10.0.0.16"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""admin""}",demo_feed.csv,105
F106,2026-09-01T11:02:42,192.168.1.55,network_request,high,"{""bytes"": 2400, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Lateral movement"", ""dest_ip"": ""10.0.0.17"", ""dest_port"": 445, ""message"": ""SMB session opened to 10.0.0.17"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""admin""}",demo_feed.csv,106
F107,2026-09-01T11:03:09,192.168.1.55,network_request,high,"{""bytes"": 2400, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Lateral movement"", ""dest_ip"": ""10.0.0.18"", ""dest_port"": 445, ""message"": ""SMB session opened to 10.0.0.18"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""admin""}",demo_feed.csv,107
F108,2026-09-01T11:20:00,192.168.1.21,http_request,info,"{""bytes"": 420, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,108
F109,2026-09-01T11:21:13,192.168.1.22,login_success,info,"{""bytes"": 457, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,109
F110,2026-09-01T11:22:26,192.168.1.23,file_access,info,"{""bytes"": 494, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""DESK-EMP-03"", ""message"": ""Routine activity"", ""path"": ""/share/team/agenda.pdf"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee03""}",demo_feed.csv,110
F111,2026-09-01T11:23:39,192.168.1.24,http_request,info,"{""bytes"": 531, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""MOB-EMP-04"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee04""}",demo_feed.csv,111
F112,2026-09-01T11:24:52,192.168.1.21,logout,info,"{""bytes"": 568, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,112
F113,2026-09-01T11:25:05,192.168.1.22,http_request,info,"{""bytes"": 605, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,113
F114,2026-09-01T11:26:18,192.168.1.23,login_success,info,"{""bytes"": 642, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""DESK-EMP-03"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee03""}",demo_feed.csv,114
F115,2026-09-01T11:27:31,192.168.1.24,file_access,info,"{""bytes"": 679, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""MOB-EMP-04"", ""message"": ""Routine activity"", ""path"": ""/share/team/agenda.pdf"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee04""}",demo_feed.csv,115
F116,2026-09-01T11:28:44,192.168.1.21,http_request,info,"{""bytes"": 716, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,116
F117,2026-09-01T11:29:57,192.168.1.22,logout,info,"{""bytes"": 753, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,117
F118,2026-09-01T11:30:10,192.168.1.23,http_request,info,"{""bytes"": 790, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""DESK-EMP-03"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee03""}",demo_feed.csv,118
F119,2026-09-01T11:31:23,192.168.1.24,login_success,info,"{""bytes"": 827, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""MOB-EMP-04"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee04""}",demo_feed.csv,119
F120,2026-09-01T11:32:36,192.168.1.21,file_access,info,"{""bytes"": 864, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""path"": ""/share/team/agenda.pdf"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,120
F121,2026-09-01T11:33:49,192.168.1.22,http_request,info,"{""bytes"": 901, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,121
F122,2026-09-01T13:00:00,192.168.1.47,dns_query,high,"{""bytes"": 420, ""demo_expect"": ""suspicious"", ""demo_phase"": ""DNS tunnelling"", ""dest_ip"": ""8.8.8.8"", ""dest_port"": 53, ""message"": ""Abnormally long DNS query"", ""protocol"": ""UDP"", ""query"": ""a3f9c1e70b482d5641ff9a02c8e7a3f9c1e70b482d5641ff9a02c8e700.cdn-sync-node.net"", ""status"": ""SUCCESS""}",demo_feed.csv,122
F123,2026-09-01T13:00:24,192.168.1.47,dns_query,high,"{""bytes"": 420, ""demo_expect"": ""suspicious"", ""demo_phase"": ""DNS tunnelling"", ""dest_ip"": ""8.8.8.8"", ""dest_port"": 53, ""message"": ""Abnormally long DNS query"", ""protocol"": ""UDP"", ""query"": ""a3f9c1e70b482d5641ff9a02c8e7a3f9c1e70b482d5641ff9a02c8e701.cdn-sync-node.net"", ""status"": ""SUCCESS""}",demo_feed.csv,123
F124,2026-09-01T13:00:48,192.168.1.47,dns_query,high,"{""bytes"": 420, ""demo_expect"": ""suspicious"", ""demo_phase"": ""DNS tunnelling"", ""dest_ip"": ""8.8.8.8"", ""dest_port"": 53, ""message"": ""Abnormally long DNS query"", ""protocol"": ""UDP"", ""query"": ""a3f9c1e70b482d5641ff9a02c8e7a3f9c1e70b482d5641ff9a02c8e702.cdn-sync-node.net"", ""status"": ""SUCCESS""}",demo_feed.csv,124
F125,2026-09-01T13:01:12,192.168.1.47,dns_query,high,"{""bytes"": 420, ""demo_expect"": ""suspicious"", ""demo_phase"": ""DNS tunnelling"", ""dest_ip"": ""8.8.8.8"", ""dest_port"": 53, ""message"": ""Abnormally long DNS query"", ""protocol"": ""UDP"", ""query"": ""a3f9c1e70b482d5641ff9a02c8e7a3f9c1e70b482d5641ff9a02c8e703.cdn-sync-node.net"", ""status"": ""SUCCESS""}",demo_feed.csv,125
F126,2026-09-01T13:01:36,192.168.1.47,dns_query,high,"{""bytes"": 420, ""demo_expect"": ""suspicious"", ""demo_phase"": ""DNS tunnelling"", ""dest_ip"": ""8.8.8.8"", ""dest_port"": 53, ""message"": ""Abnormally long DNS query"", ""protocol"": ""UDP"", ""query"": ""a3f9c1e70b482d5641ff9a02c8e7a3f9c1e70b482d5641ff9a02c8e704.cdn-sync-node.net"", ""status"": ""SUCCESS""}",demo_feed.csv,126
F127,2026-09-01T13:02:00,192.168.1.47,dns_query,high,"{""bytes"": 420, ""demo_expect"": ""suspicious"", ""demo_phase"": ""DNS tunnelling"", ""dest_ip"": ""8.8.8.8"", ""dest_port"": 53, ""message"": ""Abnormally long DNS query"", ""protocol"": ""UDP"", ""query"": ""a3f9c1e70b482d5641ff9a02c8e7a3f9c1e70b482d5641ff9a02c8e705.cdn-sync-node.net"", ""status"": ""SUCCESS""}",demo_feed.csv,127
F128,2026-09-01T13:02:24,192.168.1.47,dns_query,high,"{""bytes"": 420, ""demo_expect"": ""suspicious"", ""demo_phase"": ""DNS tunnelling"", ""dest_ip"": ""8.8.8.8"", ""dest_port"": 53, ""message"": ""Abnormally long DNS query"", ""protocol"": ""UDP"", ""query"": ""a3f9c1e70b482d5641ff9a02c8e7a3f9c1e70b482d5641ff9a02c8e706.cdn-sync-node.net"", ""status"": ""SUCCESS""}",demo_feed.csv,128
F129,2026-09-01T13:02:48,192.168.1.47,dns_query,high,"{""bytes"": 420, ""demo_expect"": ""suspicious"", ""demo_phase"": ""DNS tunnelling"", ""dest_ip"": ""8.8.8.8"", ""dest_port"": 53, ""message"": ""Abnormally long DNS query"", ""protocol"": ""UDP"", ""query"": ""a3f9c1e70b482d5641ff9a02c8e7a3f9c1e70b482d5641ff9a02c8e707.cdn-sync-node.net"", ""status"": ""SUCCESS""}",demo_feed.csv,129
F130,2026-09-01T13:03:12,192.168.1.47,dns_query,high,"{""bytes"": 420, ""demo_expect"": ""suspicious"", ""demo_phase"": ""DNS tunnelling"", ""dest_ip"": ""8.8.8.8"", ""dest_port"": 53, ""message"": ""Abnormally long DNS query"", ""protocol"": ""UDP"", ""query"": ""a3f9c1e70b482d5641ff9a02c8e7a3f9c1e70b482d5641ff9a02c8e708.cdn-sync-node.net"", ""status"": ""SUCCESS""}",demo_feed.csv,130
F131,2026-09-01T13:03:36,192.168.1.47,dns_query,high,"{""bytes"": 420, ""demo_expect"": ""suspicious"", ""demo_phase"": ""DNS tunnelling"", ""dest_ip"": ""8.8.8.8"", ""dest_port"": 53, ""message"": ""Abnormally long DNS query"", ""protocol"": ""UDP"", ""query"": ""a3f9c1e70b482d5641ff9a02c8e7a3f9c1e70b482d5641ff9a02c8e709.cdn-sync-node.net"", ""status"": ""SUCCESS""}",demo_feed.csv,131
F132,2026-09-01T13:30:00,192.168.1.21,http_request,info,"{""bytes"": 420, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,132
F133,2026-09-01T13:31:13,192.168.1.22,login_success,info,"{""bytes"": 457, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,133
F134,2026-09-01T13:32:26,192.168.1.23,file_access,info,"{""bytes"": 494, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""DESK-EMP-03"", ""message"": ""Routine activity"", ""path"": ""/share/team/agenda.pdf"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee03""}",demo_feed.csv,134
F135,2026-09-01T13:33:39,192.168.1.24,http_request,info,"{""bytes"": 531, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""MOB-EMP-04"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee04""}",demo_feed.csv,135
F136,2026-09-01T13:34:52,192.168.1.21,logout,info,"{""bytes"": 568, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,136
F137,2026-09-01T13:35:05,192.168.1.22,http_request,info,"{""bytes"": 605, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,137
F138,2026-09-01T13:36:18,192.168.1.23,login_success,info,"{""bytes"": 642, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""DESK-EMP-03"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee03""}",demo_feed.csv,138
F139,2026-09-01T13:37:31,192.168.1.24,file_access,info,"{""bytes"": 679, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""MOB-EMP-04"", ""message"": ""Routine activity"", ""path"": ""/share/team/agenda.pdf"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee04""}",demo_feed.csv,139
F140,2026-09-01T13:38:44,192.168.1.21,http_request,info,"{""bytes"": 716, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,140
